pk_emissions,report_id,location_id,location_name,active,country,bu_rc_id,bu_rc_name,fiscal_year,fiscal_quarter,status,scope,media_type,halo_name,halos_subtype,emission_type,emissions_t,co2_factor,co2e_t,r11e_t,r11_factor,refrigerant,kyoto_gases_remark,halogenated_carbons_remark,source_last_updated,load_date
84131ee6a3d83b1ccde17026a62b64a9,2192,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q1,Approved,Scope 1,SF6 (emitted amount = eM),NO HALO,,Kyoto Gases,0.009021,24622.2065,222.116925,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2024-10-17 00:00:00.000,2026-07-10 08:00:00.000
,2192,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q1,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.022238,280.7891,6.244188,0.0,0.0,,,,2024-10-17 00:00:00.000,2026-07-10 08:00:00.000
,2192,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q1,Approved,Scope 1,Methane,,,Kyoto Gases,0.193451,27.5342,5.326519,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2024-10-17 00:00:00.000,2026-07-10 08:00:00.000
6e123f205ec8b432e39a24c96aad3602,2192,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q1,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,4.052765,0.9799,3.971304,0.0,0.0,,Data sourced from metered measurements at site level.,,2024-10-17 00:00:00.000,2026-07-10 08:00:00.000
b6c1550b44029314228b0945690481c9,2192,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q1,Approved,Scope 1,Halogenated Carbons,R22 (CHClF2),HCFC,Halogenated Carbons,0.155768,1801.21,280.570879,0.00856724,0.055,True,,,2024-10-17 00:00:00.000,2026-07-10 08:00:00.000
2aa5721921453475b9ba27bf69b47be9,2193,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q2,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.009317,24188.1455,225.360952,0.0,0.0,,,,2025-02-01 00:00:00.000,2026-07-10 08:00:00.000
5ec4f7afba28ada376c89649fb9275f4,2193,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q2,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.024309,276.2024,6.714204,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,Minor leak detected and repaired during maintenance.,2025-02-01 00:00:00.000,2026-07-10 08:00:00.000
cae2d43d4c294e5c7153e4c80efe71a0,2193,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q2,Approved,Scope 1,Methane,,,Kyoto Gases,0.213128,26.3088,5.607142,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2025-02-01 00:00:00.000,2026-07-10 08:00:00.000
ff14bd55425f9202975fb1f2dfd61568,2193,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q2,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,4.271943,1.0174,4.346275,0.0,0.0,,,,2025-02-01 00:00:00.000,2026-07-10 08:00:00.000
9ac53b80c8dbc427e2239bb72c5bf0c2,2193,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q2,Approved,Scope 1,Halogenated Carbons,R22 (CHClF2),HCFC,Halogenated Carbons,0.124635,1781.76,222.069658,0.00685492,0.055,False,,Minor leak detected and repaired during maintenance.,2025-02-01 00:00:00.000,2026-07-10 08:00:00.000
c223b5533cc3c75236c98ab0b984171d,2194,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q3,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.00843,24163.4217,203.697645,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2025-04-18 00:00:00.000,2026-07-10 08:00:00.000
b4e1e4e09e0dca5e53db1484407a48cb,2194,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q3,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.021132,277.8109,5.8707,0.0,0.0,,,,2025-04-18 00:00:00.000,2026-07-10 08:00:00.000
64ab02ae67fbcc5164302095c51d408b,2194,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q3,Approved,Scope 1,Methane,NO HALO,,Kyoto Gases,0.195558,27.0947,5.298585,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2025-04-18 00:00:00.000,2026-07-10 08:00:00.000
7f34ced3bd829fd79d59cfe6186bac6c,2194,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q3,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,3.465325,1.026,3.555423,0.0,0.0,,,,2025-04-18 00:00:00.000,2026-07-10 08:00:00.000
00bf1f810df5b043bf3b158424ff70c0,2194,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q3,Approved,Scope 1,Halogenated Carbons,R22 (CHClF2),HCFC,Halogenated Carbons,0.156422,1855.33,290.214429,0.00860321,0.055,True,,Minor leak detected and repaired during maintenance.,2025-04-18 00:00:00.000,2026-07-10 08:00:00.000
c4e562883d21ddd0ad5f07af78772f31,2195,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q4,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.010348,24209.0338,250.515082,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2025-07-24 00:00:00.000,2026-07-10 08:00:00.000
b9712274de5e3c60e84dd585eeabd917,2195,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q4,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.025197,271.006,6.828538,0.0,0.0,,,,2025-07-24 00:00:00.000,2026-07-10 08:00:00.000
2dd961bd6ff973dc9cacebd3c58278d0,2195,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q4,Approved,Scope 1,Methane,NO HALO,,Kyoto Gases,0.205911,26.9561,5.550558,0.0,0.0,,,,2025-07-24 00:00:00.000,2026-07-10 08:00:00.000
,2195,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q4,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,4.349784,1.0199,4.436345,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2025-07-24 00:00:00.000,2026-07-10 08:00:00.000
538c9410af6eb602de8d3c23e2a35d95,2195,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2025,Q4,Approved,Scope 1,Halogenated Carbons,R22 (CHClF2),HCFC,Halogenated Carbons,0.143784,1788.7,257.186441,0.00790812,0.055,True,,Minor leak detected and repaired during maintenance.,2025-07-24 00:00:00.000,2026-07-10 08:00:00.000
ccd4c4756fbc1d65c55138835bc0dbde,2196,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q1,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.009685,24042.1969,232.848677,0.0,0.0,,,,2025-11-09 00:00:00.000,2026-07-10 08:00:00.000
7a56b33140135de1d0eff82e70c10b5d,2196,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q1,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.019789,267.8994,5.301461,0.0,0.0,,,,2025-11-09 00:00:00.000,2026-07-10 08:00:00.000
91b493ce40042654939124a15f4bd9b6,2196,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q1,Approved,Scope 1,Methane,,,Kyoto Gases,0.236709,26.3366,6.23411,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,Refrigerant charge calculated from equipment log.,2025-11-09 00:00:00.000,2026-07-10 08:00:00.000
b1568092b97a0d85174e092ca99a164a,2196,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q1,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,4.382671,1.0055,4.406776,0.0,0.0,,,,2025-11-09 00:00:00.000,2026-07-10 08:00:00.000
707cf71df95a01a984fcba6e8da49288,2196,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q1,Approved,Scope 1,Halogenated Carbons,R22 (CHClF2),HCFC,Halogenated Carbons,0.146554,1837.01,269.221164,0.00806047,0.055,True,,Minor leak detected and repaired during maintenance.,2025-11-09 00:00:00.000,2026-07-10 08:00:00.000
de4e4cf3e7e9831fbb0b64df24e2cd60,2197,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q2,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.008196,23751.7558,194.669391,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2026-01-22 00:00:00.000,2026-07-10 08:00:00.000
60a0b47eaf2fe44be07786329a1e51df,2197,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q2,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.02557,272.6071,6.970564,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2026-01-22 00:00:00.000,2026-07-10 08:00:00.000
8af65dd10145cf7e4aca9dd979909e28,2197,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q2,Approved,Scope 1,Methane,NO HALO,,Kyoto Gases,0.230129,27.6836,6.370799,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2026-01-22 00:00:00.000,2026-07-10 08:00:00.000
26b25e1e3ffaeebb85c6c1fd1035a3af,2197,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q2,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,3.351135,0.9958,3.33706,0.0,0.0,,,,2026-01-22 00:00:00.000,2026-07-10 08:00:00.000
,2197,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q2,Approved,Scope 1,Halogenated Carbons,R22 (CHClF2),HCFC,Halogenated Carbons,0.12555,1798.77,225.835573,0.00690525,0.055,True,,Minor leak detected and repaired during maintenance.,2026-01-22 00:00:00.000,2026-07-10 08:00:00.000
e7cc4af648b8fe9c7dee6c6ca48953cd,2198,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q3,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.009034,24334.6733,219.839439,0.0,0.0,,,,2026-05-16 00:00:00.000,2026-07-10 08:00:00.000
8d303e514a7a85dc564af031d01ce77a,2198,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q3,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.022489,274.7752,6.179419,0.0,0.0,,,,2026-05-16 00:00:00.000,2026-07-10 08:00:00.000
a934c80c960be83fbaeeab9fa40b1e48,2198,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q3,Approved,Scope 1,Methane,,,Kyoto Gases,0.191937,27.1229,5.205888,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2026-05-16 00:00:00.000,2026-07-10 08:00:00.000
,2198,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q3,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,3.787775,0.9972,3.777169,0.0,0.0,,Data sourced from metered measurements at site level.,,2026-05-16 00:00:00.000,2026-07-10 08:00:00.000
fb2ffd4360eaf7b6035f8946281bc3bc,2198,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q3,Approved,Scope 1,Halogenated Carbons,R22 (CHClF2),HCFC,Halogenated Carbons,0.135514,1859.44,251.980152,0.00745327,0.055,True,,Minor leak detected and repaired during maintenance.,2026-05-16 00:00:00.000,2026-07-10 08:00:00.000
8598a29f4ef9c85ed3cfa85f0b770224,2199,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q4,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.010296,24160.2929,248.754376,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2026-08-13 00:00:00.000,2026-07-10 08:00:00.000
a408380cc1e8e3ec9367d307708b348b,2199,60,Synthetic Site 060,True,,3014,SI_D_SS,2026,Q4,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.024455,267.5228,6.54227,0.0,0.0,,,,2026-08-13 00:00:00.000,2026-07-10 08:00:00.000
478c6f7c30e72508b0cde7808648a9f2,2199,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q4,Approved,Scope 1,Methane,,,Kyoto Gases,0.191604,26.9522,5.164149,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2026-08-13 00:00:00.000,2026-07-10 08:00:00.000
90f0879318965648915e52e14f044c80,2199,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q4,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,3.492397,0.9732,3.398801,0.0,0.0,,,,2026-08-13 00:00:00.000,2026-07-10 08:00:00.000
,2199,60,Synthetic Site 060,True,FI,3014,SI_D_SS,2026,Q4,Approved,Scope 1,Halogenated Carbons,R22 (CHClF2),HCFC,Halogenated Carbons,0.118236,1781.7,210.661081,0.00650298,0.055,True,,Minor leak detected and repaired during maintenance.,2026-08-13 00:00:00.000,2026-07-10 08:00:00.000
d6b2431efeae07a23ca92efbbd85ad16,2200,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q1,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.002709,24739.5333,67.019396,0.0,0.0,,,,2021-11-12 00:00:00.000,2026-07-10 08:00:00.000
40914217134b85da34b3b8c2258a5dcd,2200,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q1,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.014411,268.5196,3.869636,0.0,0.0,,,,2021-11-12 00:00:00.000,2026-07-10 08:00:00.000
69323759a902488a099d3ce16c3a7ac4,2200,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q1,Approved,Scope 1,Methane,,,Kyoto Gases,0.282712,27.7292,7.839378,0.0,0.0,,,,2021-11-12 00:00:00.000,2026-07-10 08:00:00.000
a63da2aca84a00fbc744e93c334f8996,2200,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q1,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,5.013593,0.9884,4.955435,0.0,0.0,,Routine annual measurement; values within expected range.,,2021-11-12 00:00:00.000,2026-07-10 08:00:00.000
160218d5a801bf85c6101e3f08143a8a,2200,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q1,Approved,Scope 1,Halogenated Carbons,R1234yf,HFO,Halogenated Carbons,0.035546,4.03,0.14325,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2021-11-12 00:00:00.000,2026-07-10 08:00:00.000
c93c42b2dc4ec4af2272361411c683fc,2200,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q1,Approved,Scope 1,Halogenated Carbons,R407C,HFC,Halogenated Carbons,0.244719,1779.79,435.548429,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2021-11-12 00:00:00.000,2026-07-10 08:00:00.000
5af6ce357f02ef598bb993df821d93b5,2201,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q2,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.002179,24970.8795,54.411546,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2022-01-29 00:00:00.000,2026-07-10 08:00:00.000
,2201,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q2,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.016247,267.0496,4.338755,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2022-01-29 00:00:00.000,2026-07-10 08:00:00.000
ba9ea1a13c850d995e027abd7f6824b1,2201,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q2,Approved,Scope 1,Methane,NO HALO,,Kyoto Gases,0.281698,27.6273,7.782555,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2022-01-29 00:00:00.000,2026-07-10 08:00:00.000
26faf5a47d6e622b43588896480e5565,2201,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q2,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,5.100689,1.0083,5.143025,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2022-01-29 00:00:00.000,2026-07-10 08:00:00.000
65293e303fb10ead65a5ce9e8fae23fa,2201,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q2,Approved,Scope 1,Halogenated Carbons,R1234yf,HFO,Halogenated Carbons,0.039081,4.06,0.158669,0.0,0.0,False,,Annual refrigerant top-up recorded; leak-check performed.,2022-01-29 00:00:00.000,2026-07-10 08:00:00.000
d7411c5fd785fab3f07e4c08975285fd,2201,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q2,Approved,Scope 1,Halogenated Carbons,R407C,HFC,Halogenated Carbons,0.265009,1721.53,456.220944,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2022-01-29 00:00:00.000,2026-07-10 08:00:00.000
cbe06f4530f09bbfd657c924df180bda,2202,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q3,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.00204,24629.3666,50.243908,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2022-05-06 00:00:00.000,2026-07-10 08:00:00.000
,2202,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q3,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.016775,272.0859,4.564241,0.0,0.0,,,,2022-05-06 00:00:00.000,2026-07-10 08:00:00.000
c4d6662ac97696cf7758924c41eee524,2202,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q3,Approved,Scope 1,Methane,,,Kyoto Gases,0.358889,26.2466,9.419616,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2022-05-06 00:00:00.000,2026-07-10 08:00:00.000
7280c16fe229ee234182d54c515045a6,2202,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q3,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,5.190286,0.9749,5.06001,0.0,0.0,,,,2022-05-06 00:00:00.000,2026-07-10 08:00:00.000
a09c705bcd943f800b6e7dfcf72c3172,2202,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q3,Approved,Scope 1,Halogenated Carbons,R1234yf,HFO,Halogenated Carbons,0.039999,3.88,0.155196,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2022-05-06 00:00:00.000,2026-07-10 08:00:00.000
,2202,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q3,Approved,Scope 1,Halogenated Carbons,R407C,HFC,Halogenated Carbons,0.259059,1728.54,447.793844,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2022-05-06 00:00:00.000,2026-07-10 08:00:00.000
7d25247e4a886ab80dcc52e3a049c3f8,2203,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q4,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.002429,24311.091,59.05164,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,Refrigerant charge calculated from equipment log.,2022-07-24 00:00:00.000,2026-07-10 08:00:00.000
93b63e06f84e4c4a9e2d42359f0a2873,2203,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q4,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.012549,278.8475,3.499257,0.0,0.0,,Data sourced from metered measurements at site level.,,2022-07-24 00:00:00.000,2026-07-10 08:00:00.000
e96b10b196b46f957827ef9fb9d5ad5e,2203,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q4,Approved,Scope 1,Methane,NO HALO,,Kyoto Gases,0.282851,26.6902,7.54935,0.0,0.0,,,,2022-07-24 00:00:00.000,2026-07-10 08:00:00.000
13cdbc8abb2a6f57be8e5b97603c401b,2203,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q4,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,4.824142,1.0281,4.9597,0.0,0.0,,Routine annual measurement; values within expected range.,Minor leak detected and repaired during maintenance.,2022-07-24 00:00:00.000,2026-07-10 08:00:00.000
1378f68a474c0b12882ddff5598b6e45,2203,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q4,Approved,Scope 1,Halogenated Carbons,R1234yf,,Halogenated Carbons,0.038596,3.98,0.153612,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2022-07-24 00:00:00.000,2026-07-10 08:00:00.000
98fd6755989be77f67defaf7ab5b15b5,2203,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2022,Q4,Approved,Scope 1,Halogenated Carbons,R407C,HFC,Halogenated Carbons,0.225482,1729.64,390.002686,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2022-07-24 00:00:00.000,2026-07-10 08:00:00.000
1fb757509202f3de92723ff37b7b6cc6,2204,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q1,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.002079,24209.552,50.331659,0.0,0.0,,,,2022-11-16 00:00:00.000,2026-07-10 08:00:00.000
44969a3f896bb38d946fb546375a997f,2204,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q1,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.012823,266.8808,3.422212,0.0,0.0,,,,2022-11-16 00:00:00.000,2026-07-10 08:00:00.000
b9b6d909715585006ac5c2b42c86915b,2204,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q1,Approved,Scope 1,Methane,NO HALO,,Kyoto Gases,0.300951,26.4624,7.963886,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2022-11-16 00:00:00.000,2026-07-10 08:00:00.000
,2204,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q1,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,5.166846,1.0169,5.254166,0.0,0.0,,,,2022-11-16 00:00:00.000,2026-07-10 08:00:00.000
5901571a1f7a249f212ffd2124883db6,2204,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q1,Approved,Scope 1,Halogenated Carbons,R1234yf,HFO,Halogenated Carbons,0.033049,3.9,0.128891,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2022-11-16 00:00:00.000,2026-07-10 08:00:00.000
,2204,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q1,Approved,Scope 1,Halogenated Carbons,R407C,HFC,Halogenated Carbons,0.213755,1762.4,376.721812,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2022-11-16 00:00:00.000,2026-07-10 08:00:00.000
a3c27b49a406f2d5c94c678079812901,2205,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q2,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.00244,23584.2017,57.545452,0.0,0.0,,,,2023-02-08 00:00:00.000,2026-07-10 08:00:00.000
bf45c31052f347fa5a9b081311080d4e,2205,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q2,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.016237,267.2619,4.339531,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2023-02-08 00:00:00.000,2026-07-10 08:00:00.000
,2205,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q2,Approved,Scope 1,Methane,,,Kyoto Gases,0.364782,27.4287,10.005496,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,Annual refrigerant top-up recorded; leak-check performed.,2023-02-08 00:00:00.000,2026-07-10 08:00:00.000
9ae86258ff5c42a663e43ac9f85b3163,2205,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q2,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,4.517372,1.0077,4.552156,0.0,0.0,,Routine annual measurement; values within expected range.,,,2026-07-10 08:00:00.000
76c57201bb1ce857b6f303c9ba7e91eb,2205,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q2,Approved,Scope 1,Halogenated Carbons,R1234yf,HFO,Halogenated Carbons,0.032704,3.94,0.128854,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2023-02-08 00:00:00.000,2026-07-10 08:00:00.000
,2205,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q2,Approved,Scope 1,Halogenated Carbons,R407C,HFC,Halogenated Carbons,0.201628,1736.63,350.153234,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2023-02-08 00:00:00.000,2026-07-10 08:00:00.000
09f1b3d9c199d683c0fa30dc29492b26,2206,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q3,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.002179,24292.4788,52.933311,0.0,0.0,,,,2023-05-01 00:00:00.000,2026-07-10 08:00:00.000
7dab9a9c3756480eed0409f6a562fbcc,2206,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q3,Approved,Scope 1,Nitrous Oxide (N2O),NO HALO,,Kyoto Gases,0.015417,268.1761,4.134471,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2023-05-01 00:00:00.000,2026-07-10 08:00:00.000
,2206,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q3,Approved,Scope 1,Methane,NO HALO,,Kyoto Gases,0.357466,27.7672,9.92583,0.0,0.0,,,Annual refrigerant top-up recorded; leak-check performed.,2023-05-01 00:00:00.000,2026-07-10 08:00:00.000
1df4e44830393b1b27f52aa9215b3a1b,2206,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q3,Approved,Scope 1,Technical Carbon Dioxide,,,Kyoto Gases,4.601335,1.0031,4.615599,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2023-05-01 00:00:00.000,2026-07-10 08:00:00.000
9e2b1cba2d12b8e4bc48fcebdab8fc09,2206,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q3,Approved,Scope 1,Halogenated Carbons,R1234yf,,Halogenated Carbons,0.040694,4.12,0.167659,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2023-05-01 00:00:00.000,2026-07-10 08:00:00.000
1b9113c9700d794a82037c7e463f5808,2206,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q3,Approved,Scope 1,Halogenated Carbons,R407C,HFC,Halogenated Carbons,0.241913,1816.46,439.425288,0.0,0.0,True,,Annual refrigerant top-up recorded; leak-check performed.,2023-05-01 00:00:00.000,2026-07-10 08:00:00.000
,2207,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q4,Approved,Scope 1,SF6 (emitted amount = eM),,,Kyoto Gases,0.002276,24663.0453,56.133091,0.0,0.0,,,Refrigerant charge calculated from equipment log.,2023-07-26 00:00:00.000,2026-07-10 08:00:00.000
,2207,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q4,Approved,Scope 1,Nitrous Oxide (N2O),,,Kyoto Gases,0.015684,266.8365,4.185064,0.0,0.0,,,Minor leak detected and repaired during maintenance.,2023-07-26 00:00:00.000,2026-07-10 08:00:00.000
d6fa558b3fd7db1bd9e4c217fd4fc26f,2207,61,Synthetic Site 061,True,CH,3007,SI_D_SW,2023,Q4,Approved,Scope 1,Methane,,,Kyoto Gases,0.377437,26.5091,10.005515,0.0,0.0,,Estimation based on activity data and IPCC emission factors.,,2023-07-26 00:00:00.000,2026-07-10 08:00:00.000
