report_id,location_id,location_name,active,country,bu_rc_id,bu_rc_name,fiscal_year,fiscal_quarter,status,currency,env_installation_id,name,number_installations,impact_environment,relevance,legal_norm,remark,env_installations_remark,source_last_updated,load_date
3315,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2022,Y,Approved,EUR,9972.0,,,Plants for handling with waterpolluting substances,Environmental relevant,,Annual review: installation within permitted limits.,,2021-11-24 00:00:00.000,2026-07-10 08:00:00.000
3316,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2023,Y,Approved,EUR,9973.0,,,Air polluting installations,Subject to authorization,,,,2023-03-05 00:00:00.000,2026-07-10 08:00:00.000
3316,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2023,Y,Approved,EUR,9974.0,CHP unit,1.0,Other plants,Subject to authorization,BImSchV,,,2023-03-05 00:00:00.000,2026-07-10 08:00:00.000
3316,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2023,Y,Approved,EUR,9975.0,,,Cooling installation with HCFC/CFC,Notifiable,42. BImSchV,,,2023-03-05 00:00:00.000,2026-07-10 08:00:00.000
3316,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2023,Y,Approved,EUR,9976.0,Emergency power unit,5.0,Other plants,Notifiable,,,,2023-03-05 00:00:00.000,2026-07-10 08:00:00.000
3316,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2023,Y,Approved,EUR,,,,Waste treatment plants and own landfill,Subject to authorization,BetrSichV,,,2023-03-05 00:00:00.000,2026-07-10 08:00:00.000
3316,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2023,Y,Approved,EUR,9978.0,Battery storage room,5.0,Plants for handling with waterpolluting substances,Environmental relevant,,Annual review: installation within permitted limits.,,2023-03-05 00:00:00.000,
3317,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2024,Y,Approved,EUR,9979.0,Fuel burning boiler,3.0,Air polluting installations,Subject to authorization,BImSchV,Routine inspection completed; no non-conformities found.,,2024-03-06 00:00:00.000,2026-07-10 08:00:00.000
3317,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2024,Y,Approved,EUR,9980.0,CHP unit,3.0,Other plants,Subject to authorization,BImSchV,,,2024-03-06 00:00:00.000,2026-07-10 08:00:00.000
3317,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2024,Y,Approved,EUR,9981.0,,,Cooling installation with HCFC/CFC,Notifiable,,,,2024-03-06 00:00:00.000,2026-07-10 08:00:00.000
3317,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2024,Y,Approved,EUR,9982.0,,,,,BetrSichV,,,2024-03-06 00:00:00.000,2026-07-10 08:00:00.000
3317,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2024,Y,Approved,EUR,9983.0,Waste sorting facility,2.0,Waste treatment plants and own landfill,Subject to authorization,,,,2024-03-06 00:00:00.000,2026-07-10 08:00:00.000
3317,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2024,Y,Approved,EUR,9984.0,Battery storage room,4.0,Plants for handling with waterpolluting substances,Environmental relevant,,,,2024-03-06 00:00:00.000,2026-07-10 08:00:00.000
3318,64,Synthetic Site 064,False,ES,3009,SI_D_EV,2025,Y,Approved,EUR,9985.0,,,Air polluting installations,Subject to authorization,BImSchV,,,2024-11-02 00:00:00.000,2026-07-10 08:00:00.000
3318,64,Synthetic Site 064,False,ES,3009,SI_D_EV,2025,Y,Approved,EUR,9986.0,CHP unit,1.0,Other plants,Subject to authorization,,Documentation updated following last audit.,,2024-11-02 00:00:00.000,2026-07-10 08:00:00.000
3318,64,Synthetic Site 064,False,ES,3009,SI_D_EV,2025,Y,Approved,EUR,9987.0,Chiller,1.0,Cooling installation with HCFC/CFC,Notifiable,,,,2024-11-02 00:00:00.000,2026-07-10 08:00:00.000
3318,64,Synthetic Site 064,False,ES,3009,SI_D_EV,2025,Y,Approved,EUR,9988.0,,,Other plants,Notifiable,BetrSichV,,,2024-11-02 00:00:00.000,2026-07-10 08:00:00.000
3318,64,Synthetic Site 064,False,ES,3009,SI_D_EV,2025,Y,Approved,EUR,9989.0,,,Waste treatment plants and own landfill,Subject to authorization,BetrSichV,Permit renewal pending; operations continue under existing permit.,,2024-11-02 00:00:00.000,2026-07-10 08:00:00.000
3318,64,Synthetic Site 064,False,ES,3009,SI_D_EV,2025,Y,Approved,EUR,9990.0,Battery storage room,2.0,Plants for handling with waterpolluting substances,Environmental relevant,,,,2024-11-02 00:00:00.000,2026-07-10 08:00:00.000
3319,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2026,Y,Approved,EUR,,,,,,BImSchV,,,2025-11-28 00:00:00.000,2026-07-10 08:00:00.000
3319,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2026,Y,Approved,EUR,9992.0,CHP unit,5.0,Other plants,Subject to authorization,BImSchV,,,2025-11-28 00:00:00.000,2026-07-10 08:00:00.000
3319,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2026,Y,Approved,EUR,9993.0,Chiller,4.0,Cooling installation with HCFC/CFC,Notifiable,,,,2025-11-28 00:00:00.000,2026-07-10 08:00:00.000
3319,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2026,Y,Approved,EUR,9994.0,Emergency power unit,1.0,Other plants,Notifiable,BetrSichV,,,2025-11-28 00:00:00.000,2026-07-10 08:00:00.000
3319,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2026,Y,Approved,EUR,9995.0,Waste sorting facility,1.0,Waste treatment plants and own landfill,Subject to authorization,BetrSichV,,,2025-11-28 00:00:00.000,2026-07-10 08:00:00.000
3319,64,Synthetic Site 064,True,ES,3009,SI_D_EV,2026,Y,Approved,EUR,9996.0,Battery storage room,2.0,Plants for handling with waterpolluting substances,Environmental relevant,,,,2025-11-28 00:00:00.000,2026-07-10 08:00:00.000
3320,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2022,Y,Approved,CZK,9997.0,Chemical storage area,3.0,Plants for handling with waterpolluting substances,Environmental relevant,AwSV,,,2022-01-20 00:00:00.000,2026-07-10 08:00:00.000
3320,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2022,Y,Approved,CZK,9998.0,CHP unit,1.0,Other plants,Subject to authorization,BImSchV,Routine inspection completed; no non-conformities found.,,2022-01-20 00:00:00.000,
3320,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2022,Y,Approved,CZK,9999.0,Sewage treatment plant,1.0,Waste water treatment plants,Subject to authorization,,,,2022-01-20 00:00:00.000,2026-07-10 08:00:00.000
3320,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2022,Y,Approved,CZK,10000.0,Diesel generator,6.0,Air polluting installations,Notifiable,4. BImSchV,Minor maintenance scheduled for next quarter.,,2022-01-20 00:00:00.000,2026-07-10 08:00:00.000
3320,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2022,Y,Approved,CZK,10001.0,,,Air polluting installations,Subject to authorization,,,,2022-01-20 00:00:00.000,2026-07-10 08:00:00.000
3320,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2022,Y,Approved,CZK,10002.0,Fat separator,2.0,Waste water treatment plants,Environmental relevant,,,,2022-01-20 00:00:00.000,2026-07-10 08:00:00.000
3320,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2022,Y,Approved,CZK,10003.0,Air compressor,1.0,Air polluting installations,Environmental relevant,BImSchV,Permit renewal pending; operations continue under existing permit.,,2022-01-20 00:00:00.000,2026-07-10 08:00:00.000
3321,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2023,Y,Approved,CZK,10004.0,Chemical storage area,2.0,Plants for handling with waterpolluting substances,Environmental relevant,AwSV,,,2022-11-28 00:00:00.000,2026-07-10 08:00:00.000
3321,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2023,Y,Approved,CZK,10005.0,CHP unit,1.0,Other plants,Subject to authorization,BImSchV,,,2022-11-28 00:00:00.000,2026-07-10 08:00:00.000
3321,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2023,Y,Approved,CZK,10006.0,Sewage treatment plant,1.0,Waste water treatment plants,Subject to authorization,WHG,,,2022-11-28 00:00:00.000,2026-07-10 08:00:00.000
3321,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2023,Y,Approved,CZK,10007.0,,,Air polluting installations,Notifiable,4. BImSchV,,,2022-11-28 00:00:00.000,2026-07-10 08:00:00.000
3321,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2023,Y,Approved,CZK,10008.0,Fuel burning boiler,1.0,Air polluting installations,Subject to authorization,,,,2022-11-28 00:00:00.000,2026-07-10 08:00:00.000
3321,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2023,Y,Approved,CZK,10009.0,Fat separator,1.0,Waste water treatment plants,Environmental relevant,WHG,Annual review: installation within permitted limits.,,2022-11-28 00:00:00.000,2026-07-10 08:00:00.000
3321,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2023,Y,Approved,CZK,10010.0,Air compressor,1.0,Air polluting installations,Environmental relevant,,,,2022-11-28 00:00:00.000,2026-07-10 08:00:00.000
3322,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2024,Y,Approved,CZK,10011.0,Chemical storage area,2.0,Plants for handling with waterpolluting substances,Environmental relevant,AwSV,,,2024-04-25 00:00:00.000,2026-07-10 08:00:00.000
3322,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2024,Y,Approved,CZK,10012.0,,,Other plants,Subject to authorization,BImSchV,,,2024-04-25 00:00:00.000,2026-07-10 08:00:00.000
3322,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2024,Y,Approved,CZK,10013.0,Sewage treatment plant,1.0,Waste water treatment plants,Subject to authorization,WHG,,,2024-04-25 00:00:00.000,
3322,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2024,Y,Approved,CZK,10014.0,,,Air polluting installations,Notifiable,4. BImSchV,,,2024-04-25 00:00:00.000,2026-07-10 08:00:00.000
3322,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2024,Y,Approved,CZK,10015.0,Fuel burning boiler,1.0,Air polluting installations,Subject to authorization,BImSchV,Annual review: installation within permitted limits.,,2024-04-25 00:00:00.000,2026-07-10 08:00:00.000
3322,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2024,Y,Approved,CZK,10016.0,,,Waste water treatment plants,Environmental relevant,WHG,Annual review: installation within permitted limits.,,2024-04-25 00:00:00.000,2026-07-10 08:00:00.000
3322,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2024,Y,Approved,CZK,10017.0,Air compressor,3.0,Air polluting installations,Environmental relevant,BImSchV,,,2024-04-25 00:00:00.000,2026-07-10 08:00:00.000
3323,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2025,Y,Approved,CZK,10018.0,Chemical storage area,1.0,Plants for handling with waterpolluting substances,Environmental relevant,AwSV,,,2025-08-12 00:00:00.000,2026-07-10 08:00:00.000
3323,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2025,Y,Approved,CZK,10019.0,CHP unit,2.0,Other plants,Subject to authorization,,,,2025-08-12 00:00:00.000,2026-07-10 08:00:00.000
3323,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2025,Y,Approved,CZK,10020.0,Sewage treatment plant,1.0,Waste water treatment plants,Subject to authorization,,Minor maintenance scheduled for next quarter.,,2025-08-12 00:00:00.000,2026-07-10 08:00:00.000
3323,65,Synthetic Site 065,True,,3003,SI_D_FS,2025,Y,Approved,CZK,10021.0,,,Air polluting installations,Notifiable,,,,2025-08-12 00:00:00.000,2026-07-10 08:00:00.000
3323,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2025,Y,Approved,CZK,10022.0,,,Air polluting installations,Subject to authorization,BImSchV,,,2025-08-12 00:00:00.000,2026-07-10 08:00:00.000
3323,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2025,Y,Approved,CZK,10023.0,Fat separator,2.0,Waste water treatment plants,Environmental relevant,WHG,Annual review: installation within permitted limits.,,2025-08-12 00:00:00.000,2026-07-10 08:00:00.000
3323,65,Synthetic Site 065,True,,3003,SI_D_FS,2025,Y,Approved,CZK,10024.0,,,Air polluting installations,Environmental relevant,BImSchV,,,,2026-07-10 08:00:00.000
3324,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2026,Y,Approved,CZK,10025.0,Chemical storage area,1.0,Plants for handling with waterpolluting substances,Environmental relevant,AwSV,,,2026-04-25 00:00:00.000,2026-07-10 08:00:00.000
3324,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2026,Y,Approved,CZK,10026.0,CHP unit,1.0,Other plants,Subject to authorization,BImSchV,,,2026-04-25 00:00:00.000,2026-07-10 08:00:00.000
3324,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2026,Y,Approved,CZK,10027.0,Sewage treatment plant,1.0,Waste water treatment plants,Subject to authorization,WHG,Minor maintenance scheduled for next quarter.,,2026-04-25 00:00:00.000,2026-07-10 08:00:00.000
3324,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2026,Y,Approved,CZK,,,,Air polluting installations,Notifiable,4. BImSchV,Minor maintenance scheduled for next quarter.,,2026-04-25 00:00:00.000,2026-07-10 08:00:00.000
3324,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2026,Y,Approved,CZK,10029.0,Fuel burning boiler,5.0,Air polluting installations,Subject to authorization,,Annual review: installation within permitted limits.,,2026-04-25 00:00:00.000,2026-07-10 08:00:00.000
3324,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2026,Y,Approved,CZK,10030.0,,,Waste water treatment plants,Environmental relevant,WHG,Annual review: installation within permitted limits.,,2026-04-25 00:00:00.000,2026-07-10 08:00:00.000
3324,65,Synthetic Site 065,True,CZ,3003,SI_D_FS,2026,Y,Approved,CZK,10031.0,Air compressor,1.0,Air polluting installations,Environmental relevant,BImSchV,,,2026-04-25 00:00:00.000,2026-07-10 08:00:00.000
3325,66,Synthetic Site 066,True,GB,3013,SI_D_RE,2022,Y,Approved,GBP,10032.0,Diesel generator,1.0,Air polluting installations,Notifiable,4. BImSchV,,,2021-11-03 00:00:00.000,2026-07-10 08:00:00.000
3325,66,Synthetic Site 066,True,GB,3013,SI_D_RE,2022,Y,Approved,GBP,10033.0,HVAC unit,1.0,Cooling installation with HCFC/CFC,Environmental relevant,,Minor maintenance scheduled for next quarter.,,2021-11-03 00:00:00.000,2026-07-10 08:00:00.000
3326,66,Synthetic Site 066,True,GB,3013,SI_D_RE,2023,Y,Approved,GBP,10034.0,,,Air polluting installations,Notifiable,4. BImSchV,Permit renewal pending; operations continue under existing permit.,,2023-06-14 00:00:00.000,
3326,66,Synthetic Site 066,True,GB,3013,SI_D_RE,2023,Y,Approved,GBP,10035.0,HVAC unit,2.0,Cooling installation with HCFC/CFC,Environmental relevant,,,,2023-06-14 00:00:00.000,2026-07-10 08:00:00.000
3327,66,Synthetic Site 066,True,GB,3013,SI_D_RE,2024,Y,Approved,GBP,10036.0,Diesel generator,3.0,Air polluting installations,Notifiable,,Permit renewal pending; operations continue under existing permit.,,2024-05-11 00:00:00.000,
3327,66,Synthetic Site 066,True,GB,3013,SI_D_RE,2024,Y,Approved,GBP,10037.0,,,Cooling installation with HCFC/CFC,Environmental relevant,,Minor maintenance scheduled for next quarter.,,2024-05-11 00:00:00.000,2026-07-10 08:00:00.000
3328,66,Synthetic Site 066,True,GB,3013,SI_D_RE,2025,Y,Approved,GBP,10038.0,Diesel generator,2.0,Air polluting installations,Notifiable,4. BImSchV,,,2025-01-14 00:00:00.000,2026-07-10 08:00:00.000
3328,66,Synthetic Site 066,True,GB,3013,SI_D_RE,2025,Y,Approved,GBP,10039.0,HVAC unit,1.0,Cooling installation with HCFC/CFC,Environmental relevant,,Minor maintenance scheduled for next quarter.,,2025-01-14 00:00:00.000,2026-07-10 08:00:00.000
3329,66,Synthetic Site 066,True,GB,3013,SI_D_RE,2026,Y,Approved,GBP,10040.0,Diesel generator,3.0,Air polluting installations,Notifiable,4. BImSchV,,,2025-11-03 00:00:00.000,2026-07-10 08:00:00.000
3329,66,Synthetic Site 066,True,GB,3013,SI_D_RE,2026,Y,Approved,GBP,10041.0,HVAC unit,1.0,Cooling installation with HCFC/CFC,Environmental relevant,,,,2025-11-03 00:00:00.000,2026-07-10 08:00:00.000
3330,67,Synthetic Site 067,True,HU,3012,SI_D_PM,2022,Y,Approved,HUF,10042.0,,,Waste treatment plants and own landfill,Subject to authorization,BetrSichV,,,2021-11-04 00:00:00.000,2026-07-10 08:00:00.000
3330,67,Synthetic Site 067,True,HU,3012,SI_D_PM,2022,Y,Approved,HUF,10043.0,Oil-water separator,1.0,Waste water treatment plants,Notifiable,WHG,,,2021-11-04 00:00:00.000,2026-07-10 08:00:00.000
3330,67,Synthetic Site 067,True,HU,3012,SI_D_PM,2022,Y,Approved,HUF,10044.0,,,Other plants,Notifiable,AwSV,,,2021-11-04 00:00:00.000,2026-07-10 08:00:00.000
3330,67,Synthetic Site 067,True,HU,3012,SI_D_PM,2022,Y,Approved,HUF,,HVAC unit,1.0,Cooling installation with HCFC/CFC,Environmental relevant,,,,2021-11-04 00:00:00.000,2026-07-10 08:00:00.000
3331,67,Synthetic Site 067,True,,3012,SI_D_PM,2023,Y,Approved,HUF,10046.0,Waste sorting facility,1.0,Waste treatment plants and own landfill,Subject to authorization,,,,2023-07-12 00:00:00.000,2026-07-10 08:00:00.000
3331,67,Synthetic Site 067,True,HU,3012,SI_D_PM,2023,Y,Approved,HUF,10047.0,Oil-water separator,4.0,Waste water treatment plants,Notifiable,WHG,,,2023-07-12 00:00:00.000,2026-07-10 08:00:00.000
3331,67,Synthetic Site 067,True,HU,3012,SI_D_PM,2023,Y,Approved,HUF,10048.0,Compressed gas cylinder store,1.0,Other plants,Notifiable,AwSV,,,2023-07-12 00:00:00.000,2026-07-10 08:00:00.000
3331,67,Synthetic Site 067,True,HU,3012,SI_D_PM,2023,Y,Approved,HUF,10049.0,HVAC unit,2.0,Cooling installation with HCFC/CFC,Environmental relevant,,Minor maintenance scheduled for next quarter.,,2023-07-12 00:00:00.000,2026-07-10 08:00:00.000
3332,67,Synthetic Site 067,True,HU,3012,SI_D_PM,2024,Y,Approved,HUF,10050.0,,,Waste treatment plants and own landfill,Subject to authorization,BetrSichV,,,2024-05-07 00:00:00.000,2026-07-10 08:00:00.000
3332,67,Synthetic Site 067,True,HU,3012,SI_D_PM,2024,Y,Approved,HUF,10051.0,Oil-water separator,1.0,Waste water treatment plants,Notifiable,,,,2024-05-07 00:00:00.000,2026-07-10 08:00:00.000
3332,67,Synthetic Site 067,True,HU,3012,SI_D_PM,2024,Y,Approved,HUF,10052.0,Compressed gas cylinder store,1.0,Other plants,Notifiable,AwSV,,,2024-05-07 00:00:00.000,2026-07-10 08:00:00.000
3332,67,Synthetic Site 067,True,HU,3012,SI_D_PM,2024,Y,Approved,HUF,10053.0,HVAC unit,7.0,,,,,,2024-05-07 00:00:00.000,2026-07-10 08:00:00.000
3333,67,Synthetic Site 067,True,HU,3012,SI_D_PM,2025,Y,Approved,HUF,10054.0,Waste sorting facility,3.0,,,BetrSichV,Annual review: installation within permitted limits.,,2024-11-06 00:00:00.000,2026-07-10 08:00:00.000
3333,67,Synthetic Site 067,True,HU,3012,SI_D_PM,2025,Y,Approved,HUF,10055.0,,,Waste water treatment plants,Notifiable,WHG,,,2024-11-06 00:00:00.000,2026-07-10 08:00:00.000
3333,67,Synthetic Site 067,True,HU,3012,SI_D_PM,2025,Y,Approved,HUF,10056.0,,,Other plants,Notifiable,AwSV,,,2024-11-06 00:00:00.000,2026-07-10 08:00:00.000
3333,67,Synthetic Site 067,True,HU,3012,SI_D_PM,2025,Y,Approved,HUF,10057.0,HVAC unit,12.0,Cooling installation with HCFC/CFC,Environmental relevant,,,,2024-11-06 00:00:00.000,2026-07-10 08:00:00.000
3334,67,Synthetic Site 067,False,HU,3012,SI_D_PM,2026,Y,Approved,HUF,10058.0,,,Waste treatment plants and own landfill,Subject to authorization,BetrSichV,Annual review: installation within permitted limits.,,2026-01-20 00:00:00.000,2026-07-10 08:00:00.000
3334,67,Synthetic Site 067,False,HU,3012,SI_D_PM,2026,Y,Approved,HUF,10059.0,Oil-water separator,4.0,Waste water treatment plants,Notifiable,,Permit renewal pending; operations continue under existing permit.,,2026-01-20 00:00:00.000,2026-07-10 08:00:00.000
3334,67,Synthetic Site 067,False,HU,3012,SI_D_PM,2026,Y,Approved,HUF,10060.0,Compressed gas cylinder store,6.0,,,AwSV,Routine inspection completed; no non-conformities found.,,2026-01-20 00:00:00.000,2026-07-10 08:00:00.000
3334,67,Synthetic Site 067,False,HU,3012,SI_D_PM,2026,Y,Approved,HUF,10061.0,HVAC unit,1.0,Cooling installation with HCFC/CFC,Environmental relevant,,,,2026-01-20 00:00:00.000,2026-07-10 08:00:00.000
3335,68,Synthetic Site 068,True,BE,3011,SI_D_OP,2022,Y,Approved,EUR,10062.0,Selective soldering unit,2.0,Air polluting installations,Notifiable,clean air law,Annual review: installation within permitted limits.,,2022-08-21 00:00:00.000,2026-07-10 08:00:00.000
3336,68,Synthetic Site 068,True,BE,3011,SI_D_OP,2023,Y,Approved,EUR,10063.0,Selective soldering unit,3.0,Air polluting installations,Notifiable,clean air law,,,2023-01-18 00:00:00.000,2026-07-10 08:00:00.000
3337,68,Synthetic Site 068,True,BE,3011,SI_D_OP,2024,Y,Approved,EUR,10064.0,,,Air polluting installations,Notifiable,,,,2024-01-04 00:00:00.000,2026-07-10 08:00:00.000
3338,68,Synthetic Site 068,True,BE,3011,SI_D_OP,2025,Y,Approved,EUR,10065.0,Selective soldering unit,4.0,Air polluting installations,Notifiable,clean air law,Annual review: installation within permitted limits.,,2025-08-13 00:00:00.000,2026-07-10 08:00:00.000
3339,68,Synthetic Site 068,True,BE,3011,SI_D_OP,2026,Y,Approved,EUR,10066.0,,,Air polluting installations,Notifiable,clean air law,,,2025-12-09 00:00:00.000,2026-07-10 08:00:00.000
3340,69,Synthetic Site 069,True,DE,3007,SI_D_SW,2022,Y,Approved,EUR,10067.0,,,Cooling installation with HCFC/CFC,Subject to authorization,31. BImSchV,Routine inspection completed; no non-conformities found.,,2022-07-24 00:00:00.000,2026-07-10 08:00:00.000
3340,69,Synthetic Site 069,True,DE,3007,SI_D_SW,2022,Y,Approved,EUR,10068.0,Selective soldering unit,1.0,,,clean air law,Documentation updated following last audit.,,2022-07-24 00:00:00.000,2026-07-10 08:00:00.000
3341,69,Synthetic Site 069,True,DE,3007,SI_D_SW,2023,Y,Approved,EUR,10069.0,Cooling unit HCFC,1.0,Cooling installation with HCFC/CFC,Subject to authorization,31. BImSchV,,,2023-07-18 00:00:00.000,2026-07-10 08:00:00.000
3341,69,Synthetic Site 069,True,DE,3007,SI_D_SW,2023,Y,Approved,EUR,10070.0,,,Air polluting installations,Notifiable,,,,2023-07-18 00:00:00.000,2026-07-10 08:00:00.000
3342,69,Synthetic Site 069,True,DE,3007,SI_D_SW,2024,Y,Approved,EUR,10071.0,,,Cooling installation with HCFC/CFC,Subject to authorization,31. BImSchV,Routine inspection completed; no non-conformities found.,,2024-05-22 00:00:00.000,2026-07-10 08:00:00.000
3342,69,Synthetic Site 069,True,DE,3007,SI_D_SW,2024,Y,Approved,EUR,10072.0,Selective soldering unit,1.0,Air polluting installations,Notifiable,,,,2024-05-22 00:00:00.000,2026-07-10 08:00:00.000
3343,69,Synthetic Site 069,True,DE,3007,SI_D_SW,2025,Y,Approved,EUR,,Cooling unit HCFC,1.0,Cooling installation with HCFC/CFC,Subject to authorization,31. BImSchV,Routine inspection completed; no non-conformities found.,,2024-12-26 00:00:00.000,2026-07-10 08:00:00.000
3343,69,Synthetic Site 069,True,DE,3007,SI_D_SW,2025,Y,Approved,EUR,10074.0,Selective soldering unit,2.0,Air polluting installations,Notifiable,clean air law,Documentation updated following last audit.,,2024-12-26 00:00:00.000,2026-07-10 08:00:00.000
3344,69,Synthetic Site 069,True,DE,3007,SI_D_SW,2026,Y,Approved,EUR,10075.0,Cooling unit HCFC,2.0,Cooling installation with HCFC/CFC,Subject to authorization,31. BImSchV,,,2026-04-14 00:00:00.000,2026-07-10 08:00:00.000
3344,69,Synthetic Site 069,True,,3007,SI_D_SW,2026,Y,Approved,EUR,10076.0,Selective soldering unit,2.0,Air polluting installations,Notifiable,,,,2026-04-14 00:00:00.000,2026-07-10 08:00:00.000
3345,70,Synthetic Site 070,True,DE,3010,SI_D_IN,2022,Y,Approved,EUR,10077.0,Selective soldering unit,4.0,Air polluting installations,Notifiable,clean air law,,,2022-04-21 00:00:00.000,
3345,70,Synthetic Site 070,True,DE,3010,SI_D_IN,2022,Y,Approved,EUR,10078.0,Oil-water separator,4.0,Waste water treatment plants,Notifiable,WHG,Permit renewal pending; operations continue under existing permit.,,2022-04-21 00:00:00.000,2026-07-10 08:00:00.000
3345,70,Synthetic Site 070,True,DE,3010,SI_D_IN,2022,Y,Approved,EUR,10079.0,Hazardous waste storage,1.0,Waste treatment plants and own landfill,Notifiable,,Routine inspection completed; no non-conformities found.,,2022-04-21 00:00:00.000,2026-07-10 08:00:00.000
3346,70,Synthetic Site 070,True,DE,3010,SI_D_IN,2023,Y,Approved,EUR,10080.0,Selective soldering unit,1.0,Air polluting installations,Notifiable,,Documentation updated following last audit.,,2023-02-12 00:00:00.000,2026-07-10 08:00:00.000
3346,70,Synthetic Site 070,True,DE,3010,SI_D_IN,2023,Y,Approved,EUR,10081.0,,,Waste water treatment plants,Notifiable,WHG,Permit renewal pending; operations continue under existing permit.,,2023-02-12 00:00:00.000,2026-07-10 08:00:00.000
3346,70,Synthetic Site 070,True,,3010,SI_D_IN,2023,Y,Approved,EUR,10082.0,,,Waste treatment plants and own landfill,Notifiable,BetrSichV,Routine inspection completed; no non-conformities found.,,2023-02-12 00:00:00.000,2026-07-10 08:00:00.000
3347,70,Synthetic Site 070,True,DE,3010,SI_D_IN,2024,Y,In Work,EUR,10083.0,Selective soldering unit,1.0,,,clean air law,,,2024-01-03 00:00:00.000,2026-07-10 08:00:00.000
3347,70,Synthetic Site 070,True,DE,3010,SI_D_IN,2024,Y,In Work,EUR,10084.0,Oil-water separator,3.0,Waste water treatment plants,Notifiable,WHG,Permit renewal pending; operations continue under existing permit.,,2024-01-03 00:00:00.000,2026-07-10 08:00:00.000
3347,70,Synthetic Site 070,True,DE,3010,SI_D_IN,2024,Y,In Work,EUR,10085.0,Hazardous waste storage,2.0,Waste treatment plants and own landfill,Notifiable,,Routine inspection completed; no non-conformities found.,,2024-01-03 00:00:00.000,2026-07-10 08:00:00.000
3348,70,Synthetic Site 070,True,DE,3010,SI_D_IN,2025,Y,Approved,EUR,10086.0,Selective soldering unit,1.0,Air polluting installations,Notifiable,clean air law,Documentation updated following last audit.,,2025-03-28 00:00:00.000,
3348,70,Synthetic Site 070,True,DE,3010,SI_D_IN,2025,Y,Approved,EUR,10087.0,,,Waste water treatment plants,Notifiable,WHG,,,2025-03-28 00:00:00.000,2026-07-10 08:00:00.000
3348,70,Synthetic Site 070,True,DE,3010,SI_D_IN,2025,Y,Approved,EUR,10088.0,,,Waste treatment plants and own landfill,Notifiable,,Routine inspection completed; no non-conformities found.,,2025-03-28 00:00:00.000,2026-07-10 08:00:00.000
3349,70,Synthetic Site 070,True,DE,3010,SI_D_IN,2026,Y,Approved,EUR,10089.0,Selective soldering unit,3.0,,,clean air law,,,2026-02-11 00:00:00.000,2026-07-10 08:00:00.000
3349,70,Synthetic Site 070,True,DE,3010,SI_D_IN,2026,Y,Approved,EUR,10090.0,,,Waste water treatment plants,Notifiable,WHG,,,2026-02-11 00:00:00.000,2026-07-10 08:00:00.000
